"Mouse_ID","Target","Task","Reporter","Amp.Status","Amp.Score","Cq.Confidence","FEC_Eim_Ct","Cq.SD","Threshold","Auto Baseline","Baseline Start","Baseline End","plate","FEC_Eim_Ct1","FEC_Eim_Ct2","FEC_Eim_Ct3","Tm_sum1","Tm_sum2","Tm_sum3","MC.1","MC.2","MC.3","MC.Eimeria.FEC","Auto.Baseline","Baseline.Start","Baseline.End","Tm1","Tm2","Tm3","Tm4"
"AA_0718","Eim","UNKNOWN","SYBR","Amp",1.51773859031825,0.928806779368301,27.1420807239385,0.175091046312612,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",27.0527965240442,27.3438155456638,27.0296301021076,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,23,82.9130172729492,NA,NA,NA
"AA_0722","Eim","UNKNOWN","SYBR","Amp",1.46057369586514,0.873700063431241,31.2615365074107,0.0495999564763558,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",31.238433772029,31.2277022672954,31.3184734829078,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,80.5087280273438,81.7155303955078,NA,NA
"AA_0723","Eim","UNKNOWN","SYBR","Amp",1.51751007824537,0.964489690563491,34.8240377759112,0.52735757933888,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",35.1533479884741,34.2157926512428,35.1029726880166,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,78.2455749511719,86.6108322143555,82.6563491821289,NA
"AA_0724","Eim","UNKNOWN","SYBR","Amp",1.44926354993802,0.900255106880279,32.2768056010092,0.46622102936527,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",31.7715690861169,32.6904024167693,32.3684453001413,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,79.1689910888672,84.6195373535156,NA,NA
"AA_0725","Eim","UNKNOWN","SYBR","Amp",1.47635665665507,0.892974326243996,32.0489664447622,0.663656269617637,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",31.3757392684529,32.068541358602,32.7026187072318,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,81.4580993652344,NA,NA,NA
"AA_0726","Eim","UNKNOWN","SYBR","Amp",1.46943362138292,0.928025407775567,30.7045686779884,1.072333097855,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",31.4503278653743,31.1877151928795,29.4756629757113,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,82.6416854858398,82.3531951904297,NA,NA
"AA_0728","Eim","UNKNOWN","SYBR","Amp",1.43045838331781,0.948577910610602,29.4646062352086,0.565832436496554,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.842266383137,29.9480729330766,29.6034793894121,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.3889770507812,79.917236328125,NA,NA
"AA_0729","Eim","UNKNOWN","SYBR","Amp",1.44481394841078,0.922699941467711,32.2724124623619,0.339886425499667,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",32.6458931346311,31.9812359121045,32.1901083403502,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,83.547607421875,84.3173522949219,NA,NA
"AA_0730","Eim","UNKNOWN","SYBR","Inconclusive",1.46004716851058,0.927095088010305,29.6586303566792,1.79969937022034,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",27.5834228704332,30.6010855846124,30.791382614992,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,23,80.5337753295898,84.7626953125,NA,NA
"AA_0732","Eim","UNKNOWN","SYBR","Amp",1.46041362741059,0.874785809430743,31.5929566492145,0.28849603864111,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",31.5502593012578,31.3281887968094,31.9004218495762,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.7604141235352,83.4231185913086,72.7949295043945,84.225227355957
"AA_0734","Eim","UNKNOWN","SYBR","Amp",1.5808427650841,0.977908244188856,26.0325744318207,0.0577751629570987,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",26.0963856070699,25.9838144711846,26.0175232172075,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,77.6371917724609,NA,NA,NA
"AA_0735","Eim","UNKNOWN","SYBR","Amp",1.46879435614233,0.96721329426985,31.9713426687985,0.613790730831003,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",31.4468386822313,31.8207863078663,32.6464030162979,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,82.0426177978516,74.6424713134766,NA,NA
"AA_0736","Eim","UNKNOWN","SYBR","Amp",1.46068500660894,0.92659277937854,22.9385358851576,0.0449411538501943,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",22.9708119791114,22.9575887124064,22.887206963955,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,19,75.1149368286133,NA,NA,NA
"AA_0737","Eim","UNKNOWN","SYBR","Amp",1.48554717763535,0.962566180140388,18.9284159382922,0.509355370532781,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",19.501115539175,18.7580586757664,18.5260735999351,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,16,75.2476196289062,NA,NA,NA
"AA_0738","Eim","UNKNOWN","SYBR","Amp",1.47597008117417,0.943757049915018,31.2743547414124,0.263023084180187,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",31.4905841307557,31.3509419178731,30.9815381756086,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,82.9575500488281,74.3589019775391,NA,NA
"AA_0739","Eim","UNKNOWN","SYBR","Amp",1.3794382450673,0.783266802836739,32.5949289378376,0.841934641426913,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.6582782607334,32.837714762679,33.2887937901003,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,75.1043853759766,80.2423629760742,71.7798156738281,61.957218170166
"AA_0740","Eim","UNKNOWN","SYBR","Amp",1.42614576177448,0.893791291595885,28.9587874033152,0.174752633616099,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.9736021348465,28.7770990123266,29.1256610627724,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.238037109375,80.6808166503906,NA,NA
"AA_0743","Eim","UNKNOWN","SYBR","Amp",1.39502794715561,0.742749537977163,32.2221296594829,0.58073496635753,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.8058603409051,31.9749699173586,32.8855587201849,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,79.9570770263672,74.6636505126953,NA,NA
"AA_0744","Eim","UNKNOWN","SYBR","Amp",1.58552772478984,0.941653359828238,32.514763637359,0.60896342133009,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",31.8115937248031,32.8670585759799,32.8656386112939,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,76.5725250244141,88.2838897705078,83.4168243408203,NA
"AA_0745","Eim","UNKNOWN","SYBR","Amp",1.44894770753674,0.900214217099206,32.1020170743789,0.32454387627479,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",31.8588555407093,31.9766503183765,32.4705453640508,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,81.1037063598633,61.9551849365234,NA,NA
"AA_0747","Eim","UNKNOWN","SYBR","Amp",1.45654798085779,0.947249328810065,26.7835452091638,0.372451065076126,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",27.1824946175244,26.4449686608081,26.723172349159,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,22,74.9413681030273,NA,NA,NA
"AA_0748","Eim","UNKNOWN","SYBR","Amp",1.40285042505817,0.927511644794802,30.9000248708653,0.593494624058031,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",31.5844149804613,30.5271133351316,30.588546297003,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,74.9413681030273,79.6219482421875,NA,NA
"AA_0749","Eim","UNKNOWN","SYBR","Amp",1.45082670400784,0.885859851758942,28.3030755444355,0.0818873659201438,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",28.2551037657614,28.2564953510149,28.3976275165303,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,74.771125793457,NA,NA,NA
"AA_0750","Eim","UNKNOWN","SYBR","Amp",1.41795953260057,0.864340707863768,29.0096692255844,0.181216174607147,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.872538061798,29.2151128001511,28.9413568148041,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.238037109375,80.219123840332,NA,NA
"AA_0751","Eim","UNKNOWN","SYBR","Amp",1.43113559810934,0.84598532995087,31.9253387986603,0.652383062925745,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.3494646477198,32.6338473692428,31.7927043790184,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,78.4446640014648,84.1918106079102,79.3521118164062,NA
"AA_0752","Eim","UNKNOWN","SYBR","Amp",1.39788120850041,0.892079337004024,29.7353715335595,0.123272642132046,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.7717689400727,29.5979983116427,29.836347348963,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.3955535888672,NA,NA,NA
"AA_0753","Eim","UNKNOWN","SYBR","Amp",1.58204650388079,0.991744744828261,35.2046455980743,1.31327995961775,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",33.9724471518632,35.0552583783215,36.5862312640381,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,77.180908203125,86.458740234375,70.6407928466797,NA
"AA_0754","Eim","UNKNOWN","SYBR","Amp",1.42795586553455,0.897763937140789,30.1839238417804,0.317290635514636,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",30.2558631876435,29.8368402101893,30.4590681275085,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,75.2607498168945,NA,NA,NA
"AA_0755","Eim","UNKNOWN","SYBR","Amp",1.52820544620944,0.9775465643912,32.9205456167748,0.267432158551721,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",33.0625922145799,32.6120627792839,33.0869818564604,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,87.0671234130859,NA,NA,NA
"AA_0756","Eim","UNKNOWN","SYBR","Amp",1.40049218731652,0.882915461863641,32.7473295362233,0.26290101740462,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",32.4635380397494,32.7958778964454,32.9825726724752,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,80.8423080444336,75.8563613891602,NA,NA
"AA_0757","Eim","UNKNOWN","SYBR","Amp",1.44910658604228,0.890733461702126,30.9317134140606,0.218534664103088,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",30.8645016091456,30.7546790322068,31.1759596008293,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,81.7420349121094,74.341423034668,87.1937408447266,NA
"AA_0758","Eim","UNKNOWN","SYBR","Amp",1.38765388387093,0.931468026433039,34.1244572081877,0.10479304798926,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",34.1083019454552,34.2363897312138,34.0286799478942,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,80.6788635253906,74.1864318847656,NA,NA
"AA_0759","Eim","UNKNOWN","SYBR","Amp",1.49116164437957,0.928534915438677,16.6104189378441,0.0802705446937357,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",16.6846785763441,16.6213254580969,16.5252527790912,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,13,75.6975708007812,NA,NA,NA
"AA_0760","Eim","UNKNOWN","SYBR","Amp",1.39433647722847,0.826505582189296,32.48441555343,0.403594011607477,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.2454433555328,32.2574087337215,32.9503945710357,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,80.0482788085938,86.5427398681641,65.8762588500977,77.1900253295898
"AA_0761","Eim","UNKNOWN","SYBR","Amp",1.45841060540406,0.915908536873589,32.6624359866104,0.825700924627149,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.58990371383,32.3901041296651,32.0073001163363,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,80.255989074707,80.8608169555664,NA,NA
"AA_0762","Eim","UNKNOWN","SYBR","Amp",1.42102575129017,0.847911182091396,29.0660211857114,0.169626253074632,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.946204947253,29.2601161801688,28.9917424297123,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.3889770507812,82.1813659667969,NA,NA
"AA_0763","Eim","UNKNOWN","SYBR","Amp",1.46022628601389,0.895635466684547,30.7144416488999,0.13455766471458,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",30.6436216676124,30.6300845204296,30.8696187586577,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,80.8021545410156,84.4207763671875,NA,NA
"AA_0764","Eim","UNKNOWN","SYBR","Amp",1.48728080186294,0.927909407475938,34.8577107311066,0.848244135122635,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",35.7179487206766,34.8331913711162,34.0219921015269,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,87.3713073730469,83.2647247314453,82.9695281982422,NA
"AA_0765","Eim","UNKNOWN","SYBR","Amp",1.46549393301554,0.864839247283519,31.7309809130121,0.406201349000514,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",31.5619134875034,31.4366192706168,32.1944099809161,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,80.6834030151367,83.5742721557617,NA,NA
"AA_0766","Eim","UNKNOWN","SYBR","Amp",1.51458434932437,0.942398153012594,22.8829630358515,0.231211278973692,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",22.9934117203373,22.6172405425577,23.0382368446596,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,19,84.3168106079102,NA,NA,NA
"AA_0767","Eim","UNKNOWN","SYBR","Amp",1.45984126061941,0.872374172228165,34.3886518654149,0.421520542176317,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",34.1274355118006,34.1635859218111,34.8749341626329,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,84.6100158691406,74.9445190429688,80.2303314208984,82.3446655273438
"AA_0768","Eim","UNKNOWN","SYBR","Amp",1.46807158134118,0.837755315256643,30.8140988305254,2.58893873917217,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",27.8827262067781,31.7719518028621,32.7876184819359,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,80.0482788085938,83.6668930053711,NA,NA
"AA_0770","Eim","UNKNOWN","SYBR","Amp",1.43108355223118,0.804497720486113,33.8739454084123,0.699377430351313,0.0697698200514773,NA,NA,NA,"qPCR_eimeria_field_faeces_07022022.eds",33.4386139568734,33.5025494349,34.6806728334635,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,77.0674896240234,84.4716873168945,NA,NA
"AA_0771","Eim","UNKNOWN","SYBR","Amp",1.44378975875897,0.918645604869234,30.8526751214929,0.257348703846206,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",30.5784207754328,30.8907226769323,31.0888819121136,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,83.8640899658203,83.5825500488281,NA,NA
"AA_0772","Eim","UNKNOWN","SYBR","Amp",1.39239996029148,0.962441258801306,35.7934605893711,1.51511544182244,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",36.3604025401068,34.0766343124744,36.9433449155321,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,31,70.3366012573242,86.1545486450195,83.2647247314453,62.8839149475098
"AA_0773","Eim","UNKNOWN","SYBR","Amp",1.40742286197101,0.95041912470443,31.0387080548942,0.259257902467418,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",31.0825496429136,30.7603246001295,31.2732499216395,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,74.6434936523438,80.5337753295898,NA,NA
"AA_0774","Eim","UNKNOWN","SYBR","Amp",1.43271054140098,0.904730475230301,31.477476961352,0.748064237707724,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",30.8882098466576,32.3190778891994,31.2251431481991,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,79.9357681274414,74.3589019775391,NA,NA
"AA_0775","Eim","UNKNOWN","SYBR","Amp",1.38505955424493,0.865266259202198,34.1371246148978,1.21814186365609,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",33.0689757268073,33.878631670865,35.4637664470211,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,77.8139572143555,81.7405700683594,NA,NA
"AA_0776","Eim","UNKNOWN","SYBR","Amp",1.46720762710046,0.91486935682062,30.2687718611032,0.473722281174774,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",29.7230054587545,30.5097634453264,30.5735466792287,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,80.8358383178711,80.6848068237305,NA,NA
"AA_0777","Eim","UNKNOWN","SYBR","Amp",1.47372303468842,0.893656140971935,23.2388609125523,0.140976608243958,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",23.3041621332064,23.3353467301134,23.0770738743371,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,74.9532699584961,NA,NA,NA
"AA_0778","Eim","UNKNOWN","SYBR","Amp",1.50040143071773,0.930076222707773,34.7854897502798,0.364622070291375,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",34.6966176359183,34.4735193476283,35.1863322672929,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,87.5234069824219,79.6144332885742,NA,NA
"AA_0779","Eim","UNKNOWN","SYBR","Amp",1.44585057049239,0.905426525333987,32.698889578208,0.0716705904035655,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.6521030308614,32.66316485319,32.7814008505727,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,82.0083618164062,77.9374160766602,62.10595703125,NA
"AA_0780","Eim","UNKNOWN","SYBR","Amp",1.47348299621309,0.958819051168746,33.2804494164708,0.307731209770973,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.5974331395859,33.2610240387523,32.9828910710743,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,30,79.1803283691406,84.7922134399414,79.1975402832031,NA
"AA_0782","Eim","UNKNOWN","SYBR","Amp",1.42385094177698,0.83516379524957,29.6728921131893,0.54367598508295,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.1345958193939,29.662287866316,30.2217926538581,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.3955535888672,NA,NA,NA
"AA_0783","Eim","UNKNOWN","SYBR","Amp",1.46171632730563,0.976474644593514,34.6658860401855,0.888680520577385,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",33.7622298843902,35.53879277074,34.6966354654262,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,74.488410949707,78.1120910644531,NA,NA
"AA_0785","Eim","UNKNOWN","SYBR","Amp",1.43696900887817,0.903282247974186,29.4747477333916,0.172637151047007,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",29.278030017607,29.6010384931853,29.5451746893825,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,26,74.945556640625,NA,NA,NA
"AA_0786","Eim","UNKNOWN","SYBR","Amp",1.46338999665975,0.918846862951946,32.7036826340474,0.276185713999544,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",32.9510962215644,32.4057104215986,32.7542412589792,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,83.8495788574219,76.9041900634766,84.3173522949219,NA
"AA_0787","Eim","UNKNOWN","SYBR","Amp",1.42075531163789,0.775716437442636,33.2813021855124,0.686539484003906,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.6775340179313,34.0280845306597,33.1382880079462,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,80.810432434082,76.8883209228516,76.0078125,NA
"AA_0788","Eim","UNKNOWN","SYBR","Amp",1.43242458025109,0.907514978168981,31.8481098492267,0.641601893029947,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",32.4751533512202,31.8762975129317,31.1928786835282,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,75.5630645751953,NA,NA,NA
"AA_0789","Eim","UNKNOWN","SYBR","Amp",1.50226074565211,0.983952294601242,35.1494689495464,0.1667379693991,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",35.2791791000633,34.9613945248371,35.2078332237386,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,87.2192153930664,NA,NA,NA
"AA_0790","Eim","UNKNOWN","SYBR","Amp",1.41763823233648,0.85218631032081,29.8832395686024,0.227952480770007,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",29.749144665763,30.146440662006,29.7541333780381,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,75.7168426513672,81.3106231689453,72.6931838989258,NA
"AA_0791","Eim","UNKNOWN","SYBR","Amp",1.45195625863998,0.94315293084025,27.501060562451,0.191167014401331,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",27.5864080819538,27.2820868365018,27.6346867688975,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,25,74.8148880004883,NA,NA,NA
"AA_0792","Eim","UNKNOWN","SYBR","Amp",1.45666361777701,0.989071778531725,17.0843358776484,0.684218484206314,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",17.677580052768,17.2395997775287,16.3358278026486,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,12,74.3374252319336,NA,NA,NA
"AA_0793","Eim","UNKNOWN","SYBR","Amp",1.43606708817029,0.961547891182584,30.7702684469196,0.183799273033348,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",30.9671992048933,30.740329560552,30.6032765753134,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,79.4451751708984,74.771125793457,62.5582847595215,NA
"AA_0794","Eim","UNKNOWN","SYBR","Amp",1.44488697987971,0.929723516971164,30.7702402135229,0.119451015785433,0.0811036663929493,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_2.eds",30.6438282454875,30.7856596311728,30.8812327639083,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,27,75.2476196289062,80.6848068237305,84.6116638183594,NA
"AA_0795","Eim","UNKNOWN","SYBR","Amp",1.47507870369472,0.970912895309648,24.0448093828212,0.171161765177142,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",24.1412459925044,24.145994341308,23.8471878146512,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,20,76.0192108154297,NA,NA,NA
"AA_0796","Eim","UNKNOWN","SYBR","Amp",1.40968484872041,0.864957213351114,33.3477520371565,0.1166416499697,0.106609839384532,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_07022022_3.eds",33.4535338593421,33.2226605091745,33.3670617429529,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,79.7772674560547,NA,NA,NA
"AA_0797","Eim","UNKNOWN","SYBR","Amp",1.59328714351451,0.966347411415764,34.0399680091326,0.0660515665095242,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",33.9665586776136,34.0587530774345,34.0945922723495,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,87.3713073730469,81.7437744140625,81.9043731689453,NA
"AA_0798","Eim","UNKNOWN","SYBR","Amp",1.52933151336666,0.937290250823865,34.7737870053575,0.523206011322424,0.307105614872825,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022_2.eds",34.9804587165288,34.1788114105981,35.1620908889456,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,87.9796905517578,83.1126327514648,NA,NA
"AA_0800","Eim","UNKNOWN","SYBR","Amp",1.42396861189363,0.882770842273824,32.3297500579707,0.210504565654587,0.0814230867336193,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022_3.eds",32.1738457421517,32.5692031613681,32.2462012703924,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,28,81.7068099975586,85.0238800048828,77.3343124389648,NA
"AA_0801","Eim","UNKNOWN","SYBR","Amp",1.41139664057043,0.843238364816389,29.322416721328,0.453958774432321,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.9474023938381,29.1927460808098,29.8271016893361,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.4144821166992,NA,NA,NA
"AA_0802","Eim","UNKNOWN","SYBR","Amp",1.39300980188808,0.966971294329818,29.6809962276748,0.77232543961841,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.7916199838907,30.1826405382247,30.068728160909,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.539924621582,80.5210113525391,NA,NA
"AA_0803","Eim","UNKNOWN","SYBR","Amp",1.4678330226749,0.986203864155025,28.639308032573,0.0804224993808257,0.112184518307313,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_10022022.eds",28.6845426350752,28.6869271282886,28.5464543343552,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,24,75.0870971679688,79.6237640380859,NA,NA
"AA_0804","Eim","UNKNOWN","SYBR","Amp",1.48068482023199,0.941158828441774,22.3666078583883,0.483831266553939,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",22.9107510234754,22.2041896224052,21.9848829292843,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,19,75.1009140014648,NA,NA,NA
"AA_0806","Eim","UNKNOWN","SYBR","Amp",1.39679696675952,0.926236494992393,33.1796002681988,0.627810884425008,0.10566044958412,NA,NA,NA,"qPCR_eimeria_field_faeces_JK_09022022.eds",32.6907525947234,32.9604321823299,33.8876160275431,NA,NA,NA,NA,NA,NA,NA,"TRUE",3,29,74.6393966674805,79.7729415893555,NA,NA
